"F","P","S","replicate_no","space_replicate","t","tc","dyad_mean_leave_size","dyad_sd_ls","dyad_cv_ls","dyad_mean_leave_times","hyp_mean_leave_size","hyp_sd_ls","hyp_cv_ls","hyp_mean_leave_times","comb_leave_size","fam_combo","replicate_unique"
8,42,2,5,1,0.1,0.1,1.78571428571429,1.06656745570364,0.597277775194039,272,12.5,12.4766448481419,0.998131587851355,8.5,10.7142857142857,"8_42_2","8_42_2_0.1_0.1_5"
8,42,2,5,1,0.1,0.2,4,2.94392028877595,0.735980072193987,233.56,11,17.4451521441727,1.58592292219752,161.142857142857,7,"8_42_2","8_42_2_0.1_0.2_5"
8,42,2,5,1,0.1,0.25,4.10714285714286,3.21269802057843,0.782222126749531,200.75,5.69230769230769,5.39111329542448,0.947087470817813,41.6923076923077,1.58516483516484,"8_42_2","8_42_2_0.1_0.25_5"
8,42,2,5,1,0.15,0.1,2.83333333333333,1.94079021706795,0.684984782494571,79,5,3.55902608401044,0.711805216802087,8.5,2.16666666666667,"8_42_2","8_42_2_0.15_0.1_5"
8,42,2,5,1,0.15,0.2,3.62962962962963,3.2123337807719,0.88503073551879,113.592592592593,15.4,18.6359866924185,1.2101290060012,37.4,11.7703703703704,"8_42_2","8_42_2_0.15_0.2_5"
8,42,2,5,1,0.15,0.25,4.38461538461539,4.40977934211609,1.00573914820192,125.115384615385,21.75,28.5794631560097,1.31399830602343,32.875,17.3653846153846,"8_42_2","8_42_2_0.15_0.25_5"
8,42,2,5,2,0.05,0.1,1.66666666666667,1.11055541659718,0.666333249958307,468.047619047619,1.77777777777778,0.73208449814096,0.41179753020429,463.111111111111,0.111111111111111,"8_42_2","8_42_2_0.05_0.1_5"
8,42,2,5,2,0.05,0.2,3,2.11660104885167,0.705533682950558,148,3.81818181818182,2.73663616309832,0.716738042716226,92.2727272727273,0.818181818181818,"8_42_2","8_42_2_0.05_0.2_5"
8,42,2,5,2,0.05,0.25,4.10714285714286,3.76474174722257,0.916632773236799,164.964285714286,2.74074074074074,1.85207975805564,0.675758830641922,58.5185185185185,-1.36640211640212,"8_42_2","8_42_2_0.05_0.25_5"
8,42,2,5,2,0.1,0.1,2.6,2.07364413533277,0.797555436666451,69.6,6.5,2.12132034355964,0.326356975932253,73.5,3.9,"8_42_2","8_42_2_0.1_0.1_5"
8,42,2,5,2,0.1,0.2,3.2258064516129,2.57823812475826,0.799253818675061,203.354838709677,6.41666666666667,8.40409351916005,1.30972886012884,96.5,3.19086021505376,"8_42_2","8_42_2_0.1_0.2_5"
8,42,2,5,2,0.1,0.25,3.71875,2.2893071920026,0.615612018017507,185.625,6.58333333333333,6.6395280956807,1.00853591326795,26.5833333333333,2.86458333333333,"8_42_2","8_42_2_0.1_0.25_5"
8,42,2,5,2,0.15,0.1,2.15384615384615,1.46322439872551,0.67935418512256,80.5384615384615,17.75,23.4716140618123,1.32234445418661,8.5,15.5961538461538,"8_42_2","8_42_2_0.15_0.1_5"
8,42,2,5,2,0.15,0.2,3.92,4.24185494015688,1.08210585208084,163.92,12.1666666666667,16.448910804873,1.35196527163339,124.833333333333,8.24666666666667,"8_42_2","8_42_2_0.15_0.2_5"
8,42,2,5,2,0.15,0.25,4.36363636363636,4.41367414752375,1.01146699214086,76.5454545454545,19.25,18.9450961113072,0.984160836951023,49.5,14.8863636363636,"8_42_2","8_42_2_0.15_0.25_5"
8,42,2,5,3,0.05,0.1,1,0,0,850,1.66666666666667,0.707106781186548,0.424264068711929,898,0.666666666666667,"8_42_2","8_42_2_0.05_0.1_5"
8,42,2,5,3,0.05,0.2,3,2.43310501211929,0.811035004039763,257.307692307692,3.31818181818182,2.27588525186436,0.685883226589258,128.136363636364,0.318181818181818,"8_42_2","8_42_2_0.05_0.2_5"
8,42,2,5,3,0.05,0.25,3.61538461538462,3.56737352209631,0.98672033589898,142.423076923077,3.85,3.166851333489,0.822558787919221,47.75,0.234615384615385,"8_42_2","8_42_2_0.05_0.25_5"
8,42,2,5,3,0.1,0.1,2,1,0.5,34,2,1.73205080756888,0.866025403784439,10,0,"8_42_2","8_42_2_0.1_0.1_5"
8,42,2,5,3,0.1,0.2,4.8125,4.430481538915,0.920619540553767,182.625,9.375,15.4266698563605,1.64551145134512,93.5,4.5625,"8_42_2","8_42_2_0.1_0.2_5"
8,42,2,5,3,0.1,0.25,4.58333333333333,4.61487827025539,1.00688253169208,184.791666666667,5.78571428571429,5.8727345409963,1.01504053794998,46.9285714285714,1.20238095238095,"8_42_2","8_42_2_0.1_0.25_5"
8,42,2,5,3,0.15,0.1,2.14285714285714,1.61040572322834,0.751522670839892,301.571428571429,14.2,16.2849623886578,1.14682833722942,3.6,12.0571428571429,"8_42_2","8_42_2_0.15_0.1_5"
8,42,2,5,3,0.15,0.2,2.77777777777778,1.92819830877136,0.694151391157688,116.222222222222,74,0,0,6,71.2222222222222,"8_42_2","8_42_2_0.15_0.2_5"
8,42,2,5,3,0.15,0.25,6,5.68037557443754,0.946729262406257,198.6875,19.75,34.8460901680519,1.76435899585073,60,13.75,"8_42_2","8_42_2_0.15_0.25_5"
8,42,2,5,4,0.05,0.1,1.33333333333333,0.516397779494322,0.387298334620742,375.5,1.72727272727273,1.1908743922773,0.689453595528961,307.727272727273,0.393939393939394,"8_42_2","8_42_2_0.05_0.1_5"
8,42,2,5,4,0.05,0.2,2.44827586206897,2.08028512634604,0.849693924845565,380.793103448276,2.95833333333333,3.16885889030526,1.07116356855389,199.791666666667,0.510057471264368,"8_42_2","8_42_2_0.05_0.2_5"
8,42,2,5,4,0.05,0.25,5.10526315789474,4.33198359546121,0.848532869214051,122.789473684211,4.64705882352941,2.76000852513602,0.593925885155853,46.0588235294118,-0.458204334365325,"8_42_2","8_42_2_0.05_0.25_5"
8,42,2,5,4,0.1,0.1,2.16666666666667,1.80067327475704,0.831079972964788,617.666666666667,3.25,2.60494036125864,0.801520111156504,45.5,1.08333333333333,"8_42_2","8_42_2_0.1_0.1_5"
8,42,2,5,4,0.1,0.2,3.7,2.15455453937882,0.582312037669952,115.6,4.35294117647059,7.14966062542996,1.64248960313932,179.705882352941,0.652941176470588,"8_42_2","8_42_2_0.1_0.2_5"
8,42,2,5,4,0.1,0.25,3.79310344827586,3.16655863613152,0.834820004071037,222.724137931034,4.22222222222222,3.11647530082521,0.738112571248076,51.2222222222222,0.42911877394636,"8_42_2","8_42_2_0.1_0.25_5"
8,42,2,5,4,0.15,0.1,2.8,2.25092573548455,0.80390204838734,126.9,11,15.9499216299015,1.44999287544559,7.66666666666667,8.2,"8_42_2","8_42_2_0.15_0.1_5"
8,42,2,5,4,0.15,0.2,3.36363636363636,3.00072141398181,0.892106366318917,91.5454545454545,33.5,10.6066017177982,0.316614976650693,6.5,30.1363636363636,"8_42_2","8_42_2_0.15_0.2_5"
8,42,2,5,4,0.15,0.25,5.21052631578947,5.3601300499192,1.02871182776227,173.842105263158,77,0,0,12,71.7894736842105,"8_42_2","8_42_2_0.15_0.25_5"
8,42,2,5,5,0.05,0.1,1.5,0.707106781186548,0.471404520791032,8.5,1.57142857142857,0.786795792469443,0.500688231571464,504.428571428571,0.0714285714285714,"8_42_2","8_42_2_0.05_0.1_5"
8,42,2,5,5,0.05,0.2,2.96153846153846,2.39133049544841,0.807462245216346,219.5,3.5,2.57737407895267,0.736392593986478,104.363636363636,0.538461538461538,"8_42_2","8_42_2_0.05_0.2_5"
8,42,2,5,5,0.05,0.25,3.91666666666667,3.54985200752965,0.906345193411827,153.25,3.43478260869565,2.60813564476658,0.759330630754827,93.7391304347826,-0.481884057971014,"8_42_2","8_42_2_0.05_0.25_5"
8,42,2,5,5,0.1,0.1,1.97058823529412,1.29064921689416,0.654956319020919,473.794117647059,4.78571428571429,4.80670319495552,1.00438574222951,19.9285714285714,2.81512605042017,"8_42_2","8_42_2_0.1_0.1_5"
8,42,2,5,5,0.1,0.2,3.7,3.24605023147566,0.877310873371799,159.75,6.63636363636364,11.9521774357037,1.80101303825673,48.5454545454545,2.93636363636364,"8_42_2","8_42_2_0.1_0.2_5"
8,42,2,5,5,0.1,0.25,3.82142857142857,4.42261504197729,1.15731982406882,115.714285714286,4.21052631578947,4.70908044064775,1.11840660465384,79.8947368421053,0.389097744360902,"8_42_2","8_42_2_0.1_0.25_5"
8,42,2,5,5,0.15,0.1,2.28571428571429,1.70712791386167,0.746868462314483,519.333333333333,41.5,47.3761543394987,1.14159408046985,10.5,39.2142857142857,"8_42_2","8_42_2_0.15_0.1_5"
8,42,2,5,5,0.15,0.2,3.40909090909091,2.93840077834851,0.86193089498223,75.7272727272727,25,38.9743505398102,1.55897402159241,51.6666666666667,21.5909090909091,"8_42_2","8_42_2_0.15_0.2_5"
8,42,2,5,5,0.15,0.25,4.36363636363636,4.11206650105405,0.94234857315822,181.045454545455,17.75,31.5105802337353,1.77524395683016,51,13.3863636363636,"8_42_2","8_42_2_0.15_0.25_5"
8,84,2,1,1,0.05,0.1,1.53846153846154,0.776250025806185,0.50456251677402,479.307692307692,1.66666666666667,0.65133894727893,0.390803368367358,337.416666666667,0.128205128205128,"8_84_2","8_84_2_0.05_0.1_1"
8,84,2,1,1,0.05,0.2,2.67567567567568,2.08238717253453,0.778265912967449,544,2.5,2.09819899542208,0.839279598168834,538.595238095238,-0.175675675675676,"8_84_2","8_84_2_0.05_0.2_1"
8,84,2,1,1,0.05,0.25,3,2.3424729426782,0.780824314226068,267.9,3.75,2.67605872928466,0.713615661142577,113.6875,0.75,"8_84_2","8_84_2_0.05_0.25_1"
8,84,2,1,1,0.1,0.1,2.30769230769231,1.31558702896054,0.570087712549569,279.615384615385,2.81818181818182,3.18804585344006,1.13124207702712,57,0.510489510489511,"8_84_2","8_84_2_0.1_0.1_1"
8,84,2,1,1,0.1,0.2,2.64285714285714,1.97325320802894,0.746636348983924,401.380952380952,3,2.33959060746241,0.779863535820802,358.179487179487,0.357142857142857,"8_84_2","8_84_2_0.1_0.2_1"
8,84,2,1,1,0.1,0.25,3.59375,2.94967876873223,0.82078017912549,181.78125,3.38235294117647,2.7193437920823,0.803979903746071,151.441176470588,-0.211397058823529,"8_84_2","8_84_2_0.1_0.25_1"
8,84,2,1,1,0.15,0.1,1.375,0.744023809142845,0.54110822483116,459.125,3.72727272727273,3.77070044132146,1.01165133791551,18.6363636363636,2.35227272727273,"8_84_2","8_84_2_0.15_0.1_1"
8,84,2,1,1,0.15,0.2,3.17948717948718,2.66430394654367,0.837966563832282,298.974358974359,15.375,34.296761613057,2.23068368215005,33.375,12.1955128205128,"8_84_2","8_84_2_0.15_0.2_1"
8,84,2,1,1,0.15,0.25,3.52941176470588,2.85227494655871,0.808144568191634,106.794117647059,13.3333333333333,32.1830700835082,2.41373025626311,52.5555555555556,9.80392156862745,"8_84_2","8_84_2_0.15_0.25_1"
8,84,2,1,2,0.05,0.1,1.8,0.632455532033676,0.351364184463153,297,2,1.3228756555323,0.661437827766148,80.5555555555556,0.2,"8_84_2","8_84_2_0.05_0.1_1"
8,84,2,1,2,0.05,0.2,3.18918918918919,2.34328636555394,0.734759284114371,352.216216216216,2.5531914893617,1.63930672831268,0.642061801922465,278.553191489362,-0.635997699827487,"8_84_2","8_84_2_0.05_0.2_1"
8,84,2,1,2,0.05,0.25,3.02564102564103,2.63066110849465,0.869455790095689,360.871794871795,2.62222222222222,1.87433489887248,0.714788732620861,214.577777777778,-0.403418803418803,"8_84_2","8_84_2_0.05_0.25_1"
8,84,2,1,2,0.1,0.1,1.66666666666667,0.577350269189626,0.346410161513775,92.3333333333333,1.66666666666667,0.577350269189626,0.346410161513775,160.333333333333,0,"8_84_2","8_84_2_0.1_0.1_1"
8,84,2,1,2,0.1,0.2,3.19444444444444,2.67068150151599,0.836039426561526,356,2.61363636363636,2.07101715365662,0.792389171833836,322.840909090909,-0.580808080808081,"8_84_2","8_84_2_0.1_0.2_1"
8,84,2,1,2,0.1,0.25,3.13513513513514,2.34712782119104,0.748652839517832,243.810810810811,3.07894736842105,2.11022707817888,0.685372897186303,144.947368421053,-0.0561877667140824,"8_84_2","8_84_2_0.1_0.25_1"
8,84,2,1,2,0.15,0.1,2,1,0.5,215.142857142857,23.25,31.8577567739266,1.37022609780329,4.75,21.25,"8_84_2","8_84_2_0.15_0.1_1"
8,84,2,1,2,0.15,0.2,2.60869565217391,1.937676281524,0.742775907917533,228.04347826087,11.9,23.9464680763852,2.01230824171304,29.5,9.29130434782609,"8_84_2","8_84_2_0.15_0.2_1"
8,84,2,1,2,0.15,0.25,3.52941176470588,2.32555362085972,0.658906859243588,142.058823529412,7.6,13.5002645476725,1.77635059837796,41.3333333333333,4.07058823529412,"8_84_2","8_84_2_0.15_0.25_1"
8,84,2,1,3,0.05,0.1,1.25,0.5,0.4,252.5,1.2,0.447213595499958,0.372677996249965,550,-0.05,"8_84_2","8_84_2_0.05_0.1_1"
8,84,2,1,3,0.05,0.2,3.07894736842105,2.22250867444108,0.721840424177446,271.947368421053,2.71111111111111,1.72708664601064,0.6370401563154,246.933333333333,-0.367836257309941,"8_84_2","8_84_2_0.05_0.2_1"
8,84,2,1,3,0.05,0.25,3.93548387096774,3.41502058433003,0.867751132083861,266.258064516129,3.12820512820513,2.58721031614614,0.82705903548934,245.487179487179,-0.807278742762614,"8_84_2","8_84_2_0.05_0.25_1"
8,84,2,1,3,0.1,0.1,2,1.4142135623731,0.707106781186548,137.75,2.66666666666667,1.15470053837925,0.433012701892219,83,0.666666666666667,"8_84_2","8_84_2_0.1_0.1_1"
8,84,2,1,3,0.1,0.2,2.95121951219512,2.34468782050186,0.794480997029556,228.682926829268,3.42857142857143,2.35504107976803,0.686886981599008,212.285714285714,0.477351916376306,"8_84_2","8_84_2_0.1_0.2_1"
8,84,2,1,3,0.1,0.25,3.71875,2.11346489702757,0.568326694999009,295.28125,3.71875,3.31404026879967,0.891170492450332,96.125,0,"8_84_2","8_84_2_0.1_0.25_1"
8,84,2,1,3,0.15,0.1,1.57142857142857,0.755928946018454,0.481045692920835,337.857142857143,6.16666666666667,6.89971453076579,1.11887262661067,20.1666666666667,4.5952380952381,"8_84_2","8_84_2_0.15_0.1_1"
8,84,2,1,3,0.15,0.2,2.975,2.53678071781075,0.852699400944789,288.975,13,30.7814879432428,2.36780676486483,84.5555555555556,10.025,"8_84_2","8_84_2_0.15_0.2_1"
8,84,2,1,3,0.15,0.25,3.24324324324324,1.9062092313368,0.587747846328847,144.243243243243,7.8,11.352784428752,1.45548518317334,76,4.55675675675676,"8_84_2","8_84_2_0.15_0.25_1"
8,84,2,1,4,0.05,0.1,0,0,0,0,0,0,0,0,0,"8_84_2","8_84_2_0.05_0.1_1"
8,84,2,1,4,0.05,0.2,3,2.18499280282272,0.728330934274241,360.625,2.29411764705882,1.48720029111157,0.648266793561456,357.941176470588,-0.705882352941177,"8_84_2","8_84_2_0.05_0.2_1"
8,84,2,1,4,0.05,0.25,3.62857142857143,2.98117341964254,0.821583225885739,363.4,3.025,2.61639309365256,0.864923336744648,272.925,-0.603571428571429,"8_84_2","8_84_2_0.05_0.25_1"
8,84,2,1,4,0.1,0.1,2.07142857142857,1.07161170596054,0.517329789084396,308.857142857143,2.81818181818182,2.40075745622842,0.851881678016537,113.181818181818,0.746753246753247,"8_84_2","8_84_2_0.1_0.1_1"
8,84,2,1,4,0.1,0.2,2.76190476190476,1.7780439212321,0.643774523204727,227.738095238095,4.76,7.07271753524297,1.48586502841239,245.52,1.99809523809524,"8_84_2","8_84_2_0.1_0.2_1"
8,84,2,1,4,0.1,0.25,3.45833333333333,2.24536559755125,0.649262341460601,244.208333333333,3.4,2.91244792935023,0.856602332161834,243.114285714286,-0.0583333333333336,"8_84_2","8_84_2_0.1_0.25_1"
8,84,2,1,4,0.15,0.1,0,0,0,0,15.8,17.541379649275,1.11021390185285,12,15.8,"8_84_2","8_84_2_0.15_0.1_1"
8,84,2,1,4,0.15,0.2,2.78048780487805,2.06775476207832,0.7436661863615,414.219512195122,10.9,14.4256715614906,1.32345610655877,237.4,8.11951219512195,"8_84_2","8_84_2_0.15_0.2_1"
8,84,2,1,4,0.15,0.25,4.17241379310345,3.89201532001501,0.932797060168886,135.758620689655,20.1666666666667,33.1566986696002,1.64413381832728,59.8333333333333,15.9942528735632,"8_84_2","8_84_2_0.15_0.25_1"
8,84,2,1,5,0.05,0.1,1.5,1,0.666666666666667,274.666666666667,1.6,0.547722557505166,0.342326598440729,177,0.1,"8_84_2","8_84_2_0.05_0.1_1"
8,84,2,1,5,0.05,0.2,2.62162162162162,2.1128094954264,0.805917024028627,396.837837837838,2.675,1.59144346669692,0.59493213708296,361.025,0.0533783783783783,"8_84_2","8_84_2_0.05_0.2_1"
8,84,2,1,5,0.05,0.25,3.47058823529412,2.13534886962503,0.61527001328179,267.911764705882,3.17948717948718,2.36055072601596,0.742431276730826,156.692307692308,-0.291101055806938,"8_84_2","8_84_2_0.05_0.25_1"
8,84,2,1,5,0.1,0.1,4.33333333333333,1.15470053837925,0.266469355010596,134,3.25,1.70782512765993,0.525484654664595,161,-1.08333333333333,"8_84_2","8_84_2_0.1_0.1_1"
8,84,2,1,5,0.1,0.2,2.57777777777778,1.46921266622156,0.569953189482501,276.511111111111,3.7741935483871,3.040939300275,0.805718959901922,175.258064516129,1.19641577060932,"8_84_2","8_84_2_0.1_0.2_1"
8,84,2,1,5,0.1,0.25,3.61111111111111,3.73613840197739,1.03462294208605,225.305555555556,3.74193548387097,3.97465086043612,1.06219117822,133.258064516129,0.130824372759856,"8_84_2","8_84_2_0.1_0.25_1"
8,84,2,1,5,0.15,0.1,1.85714285714286,1.0690449676497,0.575639597965222,83,24,40.0582908605281,1.669095452522,19.75,22.1428571428571,"8_84_2","8_84_2_0.15_0.1_1"
8,84,2,1,5,0.15,0.2,2.76315789473684,1.69951043071973,0.615060917784285,166.5,21.2,40.2392842878697,1.89807944754103,11,18.4368421052632,"8_84_2","8_84_2_0.15_0.2_1"
8,84,2,1,5,0.15,0.25,3.58823529411765,2.92448023933001,0.815019083091971,105.852941176471,13.5555555555556,29.6062118106619,2.18406480570457,136.222222222222,9.96732026143791,"8_84_2","8_84_2_0.15_0.25_1"
8,84,2,2,1,0.05,0.1,2.5,1.37840487520902,0.551361950083609,226.166666666667,1.72727272727273,1.00904995821903,0.584186817916278,316.909090909091,-0.772727272727273,"8_84_2","8_84_2_0.05_0.1_2"
8,84,2,2,1,0.05,0.2,3.16216216216216,1.95097573185991,0.616975231442877,332.027027027027,2.42,1.90691544925627,0.787981590601765,324.4,-0.742162162162162,"8_84_2","8_84_2_0.05_0.2_2"
8,84,2,2,1,0.05,0.25,3.88571428571429,3.89397293391775,1.0021253874053,320.742857142857,2.83333333333333,2.17431420830173,0.767405014694727,158.047619047619,-1.05238095238095,"8_84_2","8_84_2_0.05_0.25_2"
8,84,2,2,1,0.1,0.1,2.4,1.51657508881031,0.631906287004296,298,3,1.82574185835055,0.608580619450185,72.5,0.6,"8_84_2","8_84_2_0.1_0.1_2"
8,84,2,2,1,0.1,0.2,3,2.56494588021289,0.854981960070962,269.692307692308,2.70454545454545,2.68137022811312,0.991431008714096,249.227272727273,-0.295454545454545,"8_84_2","8_84_2_0.1_0.2_2"
8,84,2,2,1,0.1,0.25,3.13157894736842,2.35005523375664,0.750437805737414,239.236842105263,2.975,2.38034149672387,0.800114788814747,141.725,-0.156578947368421,"8_84_2","8_84_2_0.1_0.25_2"
8,84,2,2,1,0.15,0.1,0,0,0,0,15.75,16.2967276878928,1.03471286907256,16.5,15.75,"8_84_2","8_84_2_0.15_0.1_2"
8,84,2,2,1,0.15,0.2,2.92307692307692,1.95184953292775,0.667737998106863,218.846153846154,11.4,14.1515605735434,1.24136496259152,65.8,8.47692307692308,"8_84_2","8_84_2_0.15_0.2_2"
8,84,2,2,1,0.15,0.25,2.70454545454545,2.04119829665271,0.754728781955624,194.363636363636,10.7272727272727,13.6754591081317,1.27483093380889,71.9090909090909,8.02272727272727,"8_84_2","8_84_2_0.15_0.25_2"
8,84,2,2,2,0.05,0.1,1.25,0.5,0.4,565.25,1.85714285714286,0.899735410842437,0.484472913530543,194.285714285714,0.607142857142857,"8_84_2","8_84_2_0.05_0.1_2"
8,84,2,2,2,0.05,0.2,2.62068965517241,2.09444491629385,0.799196086480549,433.413793103448,2.48936170212766,1.77998950199068,0.715038517893693,461.340425531915,-0.131327953044754,"8_84_2","8_84_2_0.05_0.2_2"
8,84,2,2,2,0.05,0.25,2.80952380952381,2.52053125679735,0.897138243944821,269.738095238095,3.44117647058824,2.53689354861519,0.737216928657404,158.117647058824,0.631652661064426,"8_84_2","8_84_2_0.05_0.25_2"
8,84,2,2,2,0.1,0.1,0,0,0,0,0,0,0,0,0,"8_84_2","8_84_2_0.1_0.1_2"
8,84,2,2,2,0.1,0.2,3.13888888888889,1.8071726580139,0.575736422022127,370.944444444444,3.02702702702703,2.47752661703929,0.818468614557622,156.189189189189,-0.111861861861862,"8_84_2","8_84_2_0.1_0.2_2"
8,84,2,2,2,0.1,0.25,2.88095238095238,1.83731486145302,0.637745654388653,230.119047619048,3.60606060606061,2.48670708391884,0.689591040078333,137.818181818182,0.725108225108225,"8_84_2","8_84_2_0.1_0.25_2"
8,84,2,2,2,0.15,0.1,1.93333333333333,1.33452327853522,0.690270661311318,408.666666666667,16,17.0880074906351,1.06800046816469,12.5,14.0666666666667,"8_84_2","8_84_2_0.15_0.1_2"
8,84,2,2,2,0.15,0.2,3.37142857142857,2.50981267505476,0.744435962939972,141.314285714286,39.3333333333333,62.9391240273753,1.60014722103497,5,35.9619047619048,"8_84_2","8_84_2_0.15_0.2_2"
8,84,2,2,2,0.15,0.25,3.30555555555556,2.20155068004927,0.666015331779611,121.083333333333,9.91666666666667,19.7090580621442,1.98746803988008,119.75,6.61111111111111,"8_84_2","8_84_2_0.15_0.25_2"
8,84,2,2,3,0.05,0.1,1.66666666666667,1.01653004546513,0.609918027279076,449.142857142857,2.10526315789474,0.994134846772434,0.472214052216906,414.631578947368,0.43859649122807,"8_84_2","8_84_2_0.05_0.1_2"
8,84,2,2,3,0.05,0.2,2.78787878787879,2.24663047358672,0.805856582916975,544.151515151515,2.74418604651163,1.83994077616663,0.670486893009874,441.348837209302,-0.0436927413671602,"8_84_2","8_84_2_0.05_0.2_2"
8,84,2,2,3,0.05,0.25,3.58823529411765,3.24847420649014,0.90531248377594,269.676470588235,3.41666666666667,2.58981521679499,0.757994697598532,204.083333333333,-0.171568627450981,"8_84_2","8_84_2_0.05_0.25_2"
8,84,2,2,3,0.1,0.1,1.76470588235294,1.03255821656129,0.585116322718065,398.764705882353,4.75,5.77556428906673,1.21590827138247,58.5,2.98529411764706,"8_84_2","8_84_2_0.1_0.1_2"
8,84,2,2,3,0.1,0.2,2.57777777777778,1.92458837262424,0.746607558345609,339.222222222222,2.9,2.85369755643266,0.984033640149194,280.55,0.322222222222222,"8_84_2","8_84_2_0.1_0.2_2"
8,84,2,2,3,0.1,0.25,3.05128205128205,2.38359213603862,0.781177254668119,240.487179487179,3.07894736842105,2.00514984204347,0.651245247843177,150.052631578947,0.0276653171390016,"8_84_2","8_84_2_0.1_0.25_2"
8,84,2,2,3,0.15,0.1,1.90909090909091,1.51357493732854,0.792824967172092,122.636363636364,5.1875,10.9982953224579,2.12015331517261,29.6875,3.27840909090909,"8_84_2","8_84_2_0.15_0.1_2"
8,84,2,2,3,0.15,0.2,2.58139534883721,2.17378929784062,0.842098556821142,319.883720930233,6.94117647058824,14.6734053146981,2.11396517245651,483.176470588235,4.35978112175103,"8_84_2","8_84_2_0.15_0.2_2"
8,84,2,2,3,0.15,0.25,3.30555555555556,2.12225546387994,0.642026863022503,171.583333333333,7,9.55902714715258,1.36557530673608,81.4705882352941,3.69444444444444,"8_84_2","8_84_2_0.15_0.25_2"
8,84,2,2,4,0.05,0.1,1.33333333333333,0.707106781186548,0.530330085889911,282.888888888889,1.22222222222222,0.666666666666667,0.545454545454545,275.888888888889,-0.111111111111111,"8_84_2","8_84_2_0.05_0.1_2"
8,84,2,2,4,0.05,0.2,3,2.79705727716912,0.932352425723038,408.057142857143,2.70731707317073,2.28302324165813,0.843278855026879,307.09756097561,-0.292682926829268,"8_84_2","8_84_2_0.05_0.2_2"
8,84,2,2,4,0.05,0.25,3.73529411764706,2.72261932180749,0.728890212137439,245.764705882353,2.82222222222222,2.15626875632305,0.764032236492419,144.333333333333,-0.913071895424836,"8_84_2","8_84_2_0.05_0.25_2"
8,84,2,2,4,0.1,0.1,0,0,0,0,1,0,0,1,1,"8_84_2","8_84_2_0.1_0.1_2"
8,84,2,2,4,0.1,0.2,2.10526315789474,1.555973210431,0.739087274954724,698.657894736842,3.57575757575758,4.84142478402732,1.35395777858391,503.272727272727,1.47049441786284,"8_84_2","8_84_2_0.1_0.2_2"
8,84,2,2,4,0.1,0.25,3.11363636363636,2.47983410070493,0.796443068839539,235.409090909091,3.52941176470588,4.10642729121547,1.16348773251105,143.470588235294,0.415775401069518,"8_84_2","8_84_2_0.1_0.25_2"
8,84,2,2,4,0.15,0.1,2.5,1.7606816861659,0.70427267446636,115,20.6,28.8842517645862,1.40214814391195,6,18.1,"8_84_2","8_84_2_0.15_0.1_2"
8,84,2,2,4,0.15,0.2,2.6304347826087,2.41622934573846,0.918566528131978,260.173913043478,17.2857142857143,30.208797204977,1.74761636723008,68.2857142857143,14.6552795031056,"8_84_2","8_84_2_0.15_0.2_2"
8,84,2,2,4,0.15,0.25,3.43243243243243,2.78428666847583,0.811170131760676,205.135135135135,7.11764705882353,10.6176877952616,1.4917412604913,85.7647058823529,3.6852146263911,"8_84_2","8_84_2_0.15_0.25_2"
8,84,2,2,5,0.05,0.1,1.63636363636364,0.80903983495589,0.494413232473044,394.272727272727,1.7,0.823272602348565,0.484278001381509,160.4,0.0636363636363635,"8_84_2","8_84_2_0.05_0.1_2"
8,84,2,2,5,0.05,0.2,2.58974358974359,2.00942448841176,0.775916386614444,580.384615384615,2.77272727272727,1.84092540383762,0.663940309580782,423.181818181818,0.182983682983683,"8_84_2","8_84_2_0.05_0.2_2"
8,84,2,2,5,0.05,0.25,3.43243243243243,2.72376924847149,0.79353907238933,198.513513513514,3.26315789473684,2.57518522583686,0.789169665982263,102.868421052632,-0.16927453769559,"8_84_2","8_84_2_0.05_0.25_2"
8,84,2,2,5,0.1,0.1,2.5,1.29099444873581,0.516397779494322,151,2.5,1.29099444873581,0.516397779494322,64.5,0,"8_84_2","8_84_2_0.1_0.1_2"
8,84,2,2,5,0.1,0.2,2.6031746031746,1.94720380612056,0.74801121820485,514.968253968254,2.37254901960784,1.45548320929821,0.613468129538915,346.803921568627,-0.23062558356676,"8_84_2","8_84_2_0.1_0.2_2"
8,84,2,2,5,0.1,0.25,2.91304347826087,2.16872811631889,0.744488756348275,300.04347826087,2.925,2.01771005007009,0.689815401733364,138.375,0.0119565217391302,"8_84_2","8_84_2_0.1_0.25_2"
8,84,2,2,5,0.15,0.1,1.85714285714286,0.690065559342354,0.371573762722806,104.142857142857,49,52.3259018078045,1.06787554709805,8.5,47.1428571428571,"8_84_2","8_84_2_0.15_0.1_2"
8,84,2,2,5,0.15,0.2,2.90243902439024,2.31089677450963,0.796191325671386,232.536585365854,9,16.5277544350909,1.83641715945454,88.3076923076923,6.09756097560976,"8_84_2","8_84_2_0.15_0.2_2"
8,84,2,2,5,0.15,0.25,3.1025641025641,2.87269240842355,0.925909123376186,126.974358974359,6.72222222222222,17.1285985675679,2.54805598525803,130,3.61965811965812,"8_84_2","8_84_2_0.15_0.25_2"
8,84,2,3,1,0.05,0.1,2.25,1.98206241793023,0.880916630191213,152.375,2.57142857142857,2.8784916685157,1.11941342664499,48.1428571428571,0.321428571428572,"8_84_2","8_84_2_0.05_0.1_3"
